2.88,0.332642
2.89,0.352733
2.90,0.329400
2.91,0.322970
2.93,0.328520
2.94,0.256670
2.95,0.292788
2.96,0.423368
2.97,0.307876
2.98,0.205171
3.00,0.302366
3.01,0.324832
3.02,0.343725
3.03,0.244324
3.04,0.295366
3.05,0.348996
3.07,0.283284
3.08,0.255243
3.09,0.263426
3.10,0.344433
3.11,0.323132
3.12,0.300513
3.13,0.255320
3.15,0.252927
3.16,0.301440
3.17,0.325737
3.18,0.198831
3.19,0.157815
3.20,0.164667
3.22,0.166463
3.23,0.142123
3.24,0.135792
3.25,0.158621
3.26,0.768752
3.27,1.055008
3.29,0.832628
3.30,0.555847
3.31,0.472177
3.32,0.456643
3.33,0.459167
3.34,0.464955
3.36,0.363848
3.37,0.403465
3.38,0.390149
3.39,0.341041
3.40,0.372836
3.41,0.406827
3.42,0.368594
3.44,0.381835
3.45,0.402721
3.46,0.357021
3.47,0.315071
3.48,0.322451
3.49,0.335562
3.51,0.285963
3.52,0.323842
3.53,0.334091
3.54,0.296194
3.55,0.246885
3.56,0.275114
3.58,0.344614
3.59,0.276578
3.60,0.344567
3.61,0.366005
3.62,0.285922
3.63,0.269501
3.65,0.335499
3.66,0.424665
3.67,0.290690
3.68,0.327560
3.69,0.400325
3.70,0.290573
3.72,0.255618
3.73,0.240606
3.74,0.227980
3.75,0.181186
3.76,0.148475
3.77,0.227932
3.78,0.341111
3.80,0.381770
3.81,0.428869
3.82,0.497474
3.83,0.556849
3.84,0.532670
3.85,0.517122
3.87,0.498928
3.88,0.471665
3.89,0.452933
3.90,0.465474
3.91,0.445458
3.92,0.432787
3.94,0.443138
3.95,0.457739
3.96,0.440991
3.97,0.430485
3.98,0.350804
3.99,0.415275
4.01,0.504992
4.02,0.441179
4.03,0.377691
4.04,0.418332
4.05,0.468404
4.06,0.423613
4.08,0.389545
4.09,0.434156
4.10,0.405011
4.11,0.404078
4.12,0.392978
4.13,0.388162
4.14,0.397456
4.16,0.412700
4.17,0.416334
4.18,0.403806
4.19,0.384400
4.20,0.424661
4.21,0.405759
4.23,0.347464
4.24,0.390432
4.25,0.350747
4.26,0.296031
4.27,0.235871
4.28,0.250421
4.30,0.316865
4.31,0.293251
4.32,0.227512
4.33,0.252986
4.34,0.267728
4.35,0.834677
4.37,1.056000
4.38,1.109996
4.39,0.810745
4.40,0.815672
4.41,0.566464
4.42,0.519053
4.44,0.366852
4.45,0.427319
4.46,0.515686
4.47,0.435005
